event_id,token_entity_id,token_symbol,event_type,symbol_pair,market_type,price_source,window_price_source,event_price_source,window,publication_datetime_utc,baseline_vwap_7d,baseline_median_close_7d,baseline_close_1d,baseline_median_close_30d,event_price,window_price,raw_return,btc_adjusted_return,eth_adjusted_return,alt_benchmark_adjusted_return,alt_benchmark_constituents,missing_price_flag,missing_price_reason,benchmark_gap
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-30d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.803,0.026854219948849067,0.0760370110289702,0.0973864462830003,0.048577615322630295,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-14d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.995,0.2723785166240409,0.27583590997844365,0.28801077507072936,0.19907767853744837,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-7d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.846,0.08184143222506379,0.09728202880233161,0.10432956149829153,0.035150080591288026,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-3d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.89,0.13810741687979533,0.10782423138604802,0.10632535812320532,0.08124963942990768,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-1d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.873,0.11636828644501285,0.09281581073422696,0.08524406704467546,0.05604998366229193,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-24h,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.873,0.11636828644501285,0.09281581073422696,0.08524406704467546,0.05604998366229193,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-4h,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.802,0.025575447570332477,0.027207581951443016,0.02407270553377394,0.022868639141235658,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-1h,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.776,-0.007672634271099765,-0.004889938320727594,-0.003965662732784536,-0.005272334292975367,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+1h,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.784,0.002557544757033181,-0.0019390377024284255,0.0005622026338021335,-0.0034335109591323463,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+4h,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.785,0.0038363171355497716,6.279401089925862e-05,-0.0012892179435000095,0.001047644361343325,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+12h,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.816,0.04347826086956519,0.04063223125482973,0.039587343729264646,0.030642252638627875,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+24h,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.793,0.01406649616368294,0.0319856147658788,0.040286538751766354,0.023223357977697846,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+3d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.827,0.057544757033247906,0.09010375374183621,0.12193507089432842,0.0803378430113667,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+7d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.913,0.1675191815856778,0.2196615289510081,0.26203292606341244,0.22396249393789175,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+14d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.651,-0.1675191815856778,0.006765045682222137,0.13756239361221967,0.035917498131522396,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+30d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.631,-0.19309462915601028,0.07332877017717665,0.17772723355821618,0.06531809113861764,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+60d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.537,-0.3132992327365729,-0.07647699719178169,0.016222165748837725,-0.07217817492560466,10,no,,no
b08c2a68b0b046a3,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+90d,2026-01-19T07:30:00Z,0.8606557343744061,0.885,0.849,0.9045000000000001,0.782,0.561,-0.28260869565217384,-0.09315400927337092,-0.0046824796626245835,-0.01789854750513975,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-30d,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,1.016,0.3126614987080103,0.3148358225191954,0.30419438497773865,0.28635393386300684,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-14d,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.862,0.11369509043927639,0.016279297226691414,-0.01630897377531415,-0.033107570784676105,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-7d,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.827,0.0684754521963824,0.0473999090923547,0.050474368405824865,0.02744704533831137,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-3d,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.913,0.17958656330749356,0.18059457837287318,0.19323893748618348,0.17720326396910627,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-1d,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.828,0.06976744186046502,0.05998695908517937,0.05686694738102305,0.05059483954454587,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-24h,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.828,0.06976744186046502,0.05998695908517937,0.05686694738102305,0.05059483954454587,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-4h,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.784,0.012919896640826822,0.010069247750290833,0.010599907478732407,0.011637324690318907,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,-1h,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.779,0.006459948320413522,0.0031804075855674796,0.003432108450468263,0.0034499504464985177,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+1h,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.773,-0.0012919896640827266,0.000662835090959657,0.0021693664288522374,-2.4706746907909426e-06,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+4h,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.765,-0.011627906976744207,-0.012275730109333027,-0.006120896206575632,-0.003743800739035708,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+12h,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.734,-0.05167958656330751,-0.007992688283689597,-0.001977628966613021,-0.010966907470484052,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+24h,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.819,0.05813953488372081,0.11937284477959675,0.13101428933742265,0.1195929365373261,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+3d,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.646,-0.16537467700258401,-0.05795140742276861,0.017396439979059375,-0.040607273993143414,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+7d,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.492,-0.3643410852713178,-0.17119588295518828,-0.07956156891285415,-0.17541075855350083,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+14d,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.656,-0.15245478036175708,0.08513347347499112,0.1818539644733035,0.0977137585052027,10,no,,no
d30153a34e963cb6,0G,0G,SPOT_PAIR_REMOVED,0GUSDT,spot,binance_spot,binance,binance,+30d,2026-01-29T08:00:00Z,0.9865046421042905,0.891,0.81,0.8905000000000001,0.774,0.656,-0.15245478036175708,0.12678344776646222,0.22013886591609966,0.10617551183217289,10,no,,no
